name,latitude,longitude,population,time_Date,gathered_Date,url
Jemen,16.3471243,47.8915271,29826,17:20-04/18-2023,2023-04-19 01:55:36.893717,https://www.nrk.no/norge/ud-vil-bidra-aktivt-til-a-fa-terrorsiktet-hjem-fra-jemen_-ifolge-forsvarer-1.16378337
Syria,34.6401861,39.0494106,17501,17:20-04/18-2023,2023-04-19 01:55:36.893736,https://www.nrk.no/norge/ud-vil-bidra-aktivt-til-a-fa-terrorsiktet-hjem-fra-jemen_-ifolge-forsvarer-1.16378337
Tunisia,33.8439408,9.400138,11819,17:20-04/18-2023,2023-04-19 01:55:36.893743,https://www.nrk.no/norge/ud-vil-bidra-aktivt-til-a-fa-terrorsiktet-hjem-fra-jemen_-ifolge-forsvarer-1.16378337
Norge,61.1529386,8.7876653,5421,17:20-04/18-2023,2023-04-19 01:55:36.893751,https://www.nrk.no/norge/ud-vil-bidra-aktivt-til-a-fa-terrorsiktet-hjem-fra-jemen_-ifolge-forsvarer-1.16378337
Brasil,-10.3333333,-53.2,212559,16:58-04/18-2023,2023-04-19 01:55:36.893759,https://www.nrk.no/vestland/slik-avslorte-politiet-og-tolletaten-rekordbeslaget-1.16378152
Norge,61.1529386,8.7876653,5421,16:58-04/18-2023,2023-04-19 01:55:36.893765,https://www.nrk.no/vestland/slik-avslorte-politiet-og-tolletaten-rekordbeslaget-1.16378152
Sudan,14.5844444,29.4917691,43849,18:35-04/18-2023,2023-04-19 01:55:36.893772,https://www.nrk.no/norge/brenna-og-vestre-far-nokkelroller-1.16378127
Tunisia,33.8439408,9.400138,11819,18:35-04/18-2023,2023-04-19 01:55:36.893778,https://www.nrk.no/norge/brenna-og-vestre-far-nokkelroller-1.16378127
Norge,61.1529386,8.7876653,5421,18:35-04/18-2023,2023-04-19 01:55:36.893784,https://www.nrk.no/norge/brenna-og-vestre-far-nokkelroller-1.16378127
Russland,64.6863136,97.7453061,145934,12:20-04/18-2023,2023-04-19 01:55:36.893790,https://www.nrk.no/urix/ukrainas-offensiv-mot-russiske-styrker-blir-svaert-avgjorende-1.16371079
Sudan,14.5844444,29.4917691,43849,12:20-04/18-2023,2023-04-19 01:55:36.893797,https://www.nrk.no/urix/ukrainas-offensiv-mot-russiske-styrker-blir-svaert-avgjorende-1.16371079
Ukraina,49.4871968,31.2718321,43734,12:20-04/18-2023,2023-04-19 01:55:36.893804,https://www.nrk.no/urix/ukrainas-offensiv-mot-russiske-styrker-blir-svaert-avgjorende-1.16371079
Jemen,16.3471243,47.8915271,29826,12:20-04/18-2023,2023-04-19 01:55:36.893810,https://www.nrk.no/urix/ukrainas-offensiv-mot-russiske-styrker-blir-svaert-avgjorende-1.16371079
Tunisia,33.8439408,9.400138,11819,12:20-04/18-2023,2023-04-19 01:55:36.893817,https://www.nrk.no/urix/ukrainas-offensiv-mot-russiske-styrker-blir-svaert-avgjorende-1.16371079
Tsjekkia,49.7439047,15.3381061,10709,12:20-04/18-2023,2023-04-19 01:55:36.893824,https://www.nrk.no/urix/ukrainas-offensiv-mot-russiske-styrker-blir-svaert-avgjorende-1.16371079
Norge,61.1529386,8.7876653,5421,12:20-04/18-2023,2023-04-19 01:55:36.893831,https://www.nrk.no/urix/ukrainas-offensiv-mot-russiske-styrker-blir-svaert-avgjorende-1.16371079
Sudan,14.5844444,29.4917691,43849,Unknown,2023-04-19 01:55:36.893838,https://www.nrk.no/nyheter/lonnsoppgjoret-2023-1.16252120?festet=1.16378473
Danmark,55.670249,10.3333283,5792,Unknown,2023-04-19 01:55:36.893844,https://www.nrk.no/nyheter/lonnsoppgjoret-2023-1.16252120?festet=1.16378473
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-19 01:55:36.893850,https://www.nrk.no/nyheter/lonnsoppgjoret-2023-1.16252120?festet=1.16378473
Norge,61.1529386,8.7876653,5421,14:10-04/18-2023,2023-04-19 01:55:36.893856,https://www.nrk.no/vestland/postnord-permitterer-naer-alle-ansatte-1.16378501
USA,39.7837304,-100.445882,331003,19:00-04/18-2023,2023-04-19 01:55:36.893863,https://www.nrk.no/norge/lossius-tar-kampen-om-toppverv-i-krf-1.16376927
Sudan,14.5844444,29.4917691,43849,19:00-04/18-2023,2023-04-19 01:55:36.893869,https://www.nrk.no/norge/lossius-tar-kampen-om-toppverv-i-krf-1.16376927
Tunisia,33.8439408,9.400138,11819,19:00-04/18-2023,2023-04-19 01:55:36.893875,https://www.nrk.no/norge/lossius-tar-kampen-om-toppverv-i-krf-1.16376927
Norge,61.1529386,8.7876653,5421,19:00-04/18-2023,2023-04-19 01:55:36.893881,https://www.nrk.no/norge/lossius-tar-kampen-om-toppverv-i-krf-1.16376927
Norge,61.1529386,8.7876653,5421,17:48-04/18-2023,2023-04-19 01:55:36.893887,https://www.nrk.no/sport/jarl-magnus-riiber-ut-mot-nytt-konsept-i-kombinert-1.16378557
Norge,61.1529386,8.7876653,5421,16:00-04/18-2023,2023-04-19 01:55:36.893895,https://www.nrk.no/ytring/elefanten-pa-fastlegekontoret-1.16377979
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-19 01:55:36.893901,https://www.nrk.no/spesial/prevensjonsguide/
Norge,61.1529386,8.7876653,5421,07:47-04/18-2023,2023-04-19 01:55:36.893907,https://www.nrk.no/trondelag/slik-lagde-nrk-guide-om-prevensjon-1.16362620
Russland,64.6863136,97.7453061,145934,09:56-04/18-2023,2023-04-19 01:55:36.893913,https://www.nrk.no/tromsogfinnmark/tiltak-for-a-styrke-fastlegeordningen-legges-frem-i-dag-1.16376809
Norge,61.1529386,8.7876653,5421,09:56-04/18-2023,2023-04-19 01:55:36.893920,https://www.nrk.no/tromsogfinnmark/tiltak-for-a-styrke-fastlegeordningen-legges-frem-i-dag-1.16376809
Norge,61.1529386,8.7876653,5421,12:50-04/18-2023,2023-04-19 01:55:36.893928,https://www.nrk.no/sorlandet/streiken_-bileiere-far-avlyst-reparasjoner-1.16376904
Norge,61.1529386,8.7876653,5421,08:12-05/14-2022,2023-04-19 01:55:36.893934,https://www.nrk.no/trondelag/xl/barnevernet-skal-ha-oppfordret-gravide-_beate_-til-a-sterilisere-seg-1.15835166
USA,39.7837304,-100.445882,331003,17:48-11/20-2022,2023-04-19 01:55:36.893942,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
Brasil,-10.3333333,-53.2,212559,17:48-11/20-2022,2023-04-19 01:55:36.893948,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
Mexico,23.6585116,-102.0077097,128933,17:48-11/20-2022,2023-04-19 01:55:36.893955,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
Frankrike,46.603354,1.8883335,65274,17:48-11/20-2022,2023-04-19 01:55:36.893961,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
Kenya,1.4419683,38.4313975,53771,17:48-11/20-2022,2023-04-19 01:55:36.893968,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
Canada,61.0666922,-107.991707,37742,17:48-11/20-2022,2023-04-19 01:55:36.893974,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
Jordan,31.1667049,36.941628,10203,17:48-11/20-2022,2023-04-19 01:55:36.893980,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
Norge,61.1529386,8.7876653,5421,17:48-11/20-2022,2023-04-19 01:55:36.893987,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
New Zealand,-41.5000831,172.8344077,4822,17:48-11/20-2022,2023-04-19 01:55:36.893993,https://www.nrk.no/kultur/xl/slik-vart-nike-verdas-storste-skomerke-1.16180523
USA,39.7837304,-100.445882,331003,14:12-10/30-2021,2023-04-19 01:55:36.894000,https://www.nrk.no/dokumentar/xl/nar-navlestrengen-aldri-kuttes-1.15629441
Thailand,14.8971921,100.83273,69800,14:12-10/30-2021,2023-04-19 01:55:36.894006,https://www.nrk.no/dokumentar/xl/nar-navlestrengen-aldri-kuttes-1.15629441
Storbritannia,54.7023545,-3.2765753,67886,14:12-10/30-2021,2023-04-19 01:55:36.894012,https://www.nrk.no/dokumentar/xl/nar-navlestrengen-aldri-kuttes-1.15629441
Frankrike,46.603354,1.8883335,65274,14:12-10/30-2021,2023-04-19 01:55:36.894018,https://www.nrk.no/dokumentar/xl/nar-navlestrengen-aldri-kuttes-1.15629441
Italia,42.6384261,12.674297,60462,14:12-10/30-2021,2023-04-19 01:55:36.894024,https://www.nrk.no/dokumentar/xl/nar-navlestrengen-aldri-kuttes-1.15629441
Polen,52.215933,19.134422,37847,14:12-10/30-2021,2023-04-19 01:55:36.894030,https://www.nrk.no/dokumentar/xl/nar-navlestrengen-aldri-kuttes-1.15629441
Tunisia,33.8439408,9.400138,11819,14:12-10/30-2021,2023-04-19 01:55:36.894036,https://www.nrk.no/dokumentar/xl/nar-navlestrengen-aldri-kuttes-1.15629441
Norge,61.1529386,8.7876653,5421,14:12-10/30-2021,2023-04-19 01:55:36.894042,https://www.nrk.no/dokumentar/xl/nar-navlestrengen-aldri-kuttes-1.15629441
USA,39.7837304,-100.445882,331003,10:53-07/24-2021,2023-04-19 01:55:36.894049,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Iran,32.6475314,54.5643516,83993,10:53-07/24-2021,2023-04-19 01:55:36.894055,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Sudan,14.5844444,29.4917691,43849,10:53-07/24-2021,2023-04-19 01:55:36.894072,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Irak,33.0955793,44.1749775,40222,10:53-07/24-2021,2023-04-19 01:55:36.894078,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Afghanistan,33.7680065,66.2385139,38928,10:53-07/24-2021,2023-04-19 01:55:36.894084,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Syria,34.6401861,39.0494106,17501,10:53-07/24-2021,2023-04-19 01:55:36.894089,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Israel,30.8124247,34.8594762,8656,10:53-07/24-2021,2023-04-19 01:55:36.894095,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Libanon,33.8750629,35.843409,6825,10:53-07/24-2021,2023-04-19 01:55:36.894101,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Danmark,55.670249,10.3333283,5792,10:53-07/24-2021,2023-04-19 01:55:36.894106,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Norge,61.1529386,8.7876653,5421,10:53-07/24-2021,2023-04-19 01:55:36.894112,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Kuwait,29.2733964,47.4979476,4271,10:53-07/24-2021,2023-04-19 01:55:36.894118,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
Gaza,31.5193148,34.4375701,,10:53-07/24-2021,2023-04-19 01:55:36.894123,https://www.nrk.no/dokumentar/xl/livbaten-1.15516033
USA,39.7837304,-100.445882,331003,Unknown,2023-04-19 01:55:36.894129,https://www.nrk.no/spesial/langlesing-1.14473235
Ukraina,49.4871968,31.2718321,43734,Unknown,2023-04-19 01:55:36.894134,https://www.nrk.no/spesial/langlesing-1.14473235
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-19 01:55:36.894140,https://www.nrk.no/spesial/langlesing-1.14473235
USA,39.7837304,-100.445882,331003,Unknown,2023-04-19 01:55:36.894146,https://www.nrk.no/spesial/langlesing-1.14473235
Ukraina,49.4871968,31.2718321,43734,Unknown,2023-04-19 01:55:36.894151,https://www.nrk.no/spesial/langlesing-1.14473235
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-19 01:55:36.894156,https://www.nrk.no/spesial/langlesing-1.14473235
Sudan,14.5844444,29.4917691,43849,Unknown,2023-04-19 01:55:36.894162,https://www.nrk.no/nyheter/ud-formidler-sterk-bekymring-til-sudans-myndigheter--1.16378592
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-19 01:55:36.894168,https://www.nrk.no/nyheter/ud-formidler-sterk-bekymring-til-sudans-myndigheter--1.16378592
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-19 01:55:36.894175,https://www.nrk.no/osloogviken/kritiseres-for-midtrekkverk---stalet-var-ikke-godkjent-1.16378106
Sverige,59.6749712,14.5208584,10099,11:08-04/18-2023,2023-04-19 01:55:36.894182,https://www.nrk.no/osloogviken/grensehandel_-svenske-butikker-forbereder-storinnrykk-av-nordmenn-1.16376901
Norge,61.1529386,8.7876653,5421,11:08-04/18-2023,2023-04-19 01:55:36.894189,https://www.nrk.no/osloogviken/grensehandel_-svenske-butikker-forbereder-storinnrykk-av-nordmenn-1.16376901
Kina,35.000074,104.999927,1439324,12:36-04/18-2023,2023-04-19 01:55:36.894196,https://www.nrk.no/klima/eu-parlamentet-har-stemt-ja-til-omfattende-klimareform-1.16378290
Sudan,14.5844444,29.4917691,43849,12:36-04/18-2023,2023-04-19 01:55:36.894203,https://www.nrk.no/klima/eu-parlamentet-har-stemt-ja-til-omfattende-klimareform-1.16378290
Polen,52.215933,19.134422,37847,12:36-04/18-2023,2023-04-19 01:55:36.894209,https://www.nrk.no/klima/eu-parlamentet-har-stemt-ja-til-omfattende-klimareform-1.16378290
Jemen,16.3471243,47.8915271,29826,12:36-04/18-2023,2023-04-19 01:55:36.894216,https://www.nrk.no/klima/eu-parlamentet-har-stemt-ja-til-omfattende-klimareform-1.16378290
Tunisia,33.8439408,9.400138,11819,12:36-04/18-2023,2023-04-19 01:55:36.894222,https://www.nrk.no/klima/eu-parlamentet-har-stemt-ja-til-omfattende-klimareform-1.16378290
Norge,61.1529386,8.7876653,5421,12:36-04/18-2023,2023-04-19 01:55:36.894229,https://www.nrk.no/klima/eu-parlamentet-har-stemt-ja-til-omfattende-klimareform-1.16378290
Storbritannia,54.7023545,-3.2765753,67886,Unknown,2023-04-19 01:55:36.894236,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378443.1.16378443
Italia,42.6384261,12.674297,60462,Unknown,2023-04-19 01:55:36.894242,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378443.1.16378443
Argentina,-34.9964963,-64.9672817,45196,Unknown,2023-04-19 01:55:36.894248,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378443.1.16378443
Senegal,14.4750607,-14.4529612,16744,Unknown,2023-04-19 01:55:36.894254,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378443.1.16378443
Sverige,59.6749712,14.5208584,10099,Unknown,2023-04-19 01:55:36.894259,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378443.1.16378443
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-19 01:55:36.894265,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378443.1.16378443
Armenia,40.7696272,44.6736646,2963,Unknown,2023-04-19 01:55:36.894271,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378443.1.16378443
Norge,61.1529386,8.7876653,5421,12:49-04/18-2023,2023-04-19 01:55:36.894277,https://www.nrk.no/vestfoldogtelemark/politikontakten-til-lanes_-_-han-fikk-ikke-noe-frikort-av-politiet-1.16376773
USA,39.7837304,-100.445882,331003,11:18-04/18-2023,2023-04-19 01:55:36.894285,https://www.nrk.no/urix/kan-bli-midlertidig-vapenhvile-i-sudan-1.16377943
Egypt,26.2540493,29.2675469,102334,11:18-04/18-2023,2023-04-19 01:55:36.894291,https://www.nrk.no/urix/kan-bli-midlertidig-vapenhvile-i-sudan-1.16377943
Sudan,14.5844444,29.4917691,43849,11:18-04/18-2023,2023-04-19 01:55:36.894297,https://www.nrk.no/urix/kan-bli-midlertidig-vapenhvile-i-sudan-1.16377943
Jemen,16.3471243,47.8915271,29826,11:18-04/18-2023,2023-04-19 01:55:36.894304,https://www.nrk.no/urix/kan-bli-midlertidig-vapenhvile-i-sudan-1.16377943
Tunisia,33.8439408,9.400138,11819,11:18-04/18-2023,2023-04-19 01:55:36.894310,https://www.nrk.no/urix/kan-bli-midlertidig-vapenhvile-i-sudan-1.16377943
Sør-Sudan,7.8699431,29.6667897,11194,11:18-04/18-2023,2023-04-19 01:55:36.894316,https://www.nrk.no/urix/kan-bli-midlertidig-vapenhvile-i-sudan-1.16377943
Norge,61.1529386,8.7876653,5421,11:18-04/18-2023,2023-04-19 01:55:36.894322,https://www.nrk.no/urix/kan-bli-midlertidig-vapenhvile-i-sudan-1.16377943
Brasil,-10.3333333,-53.2,212559,07:38-04/18-2023,2023-04-19 01:55:36.894329,https://www.nrk.no/vestland/storste-kokainbeslag-nokonsinne-pa-vestlandet-1.16377742
Marokko,31.1728205,-7.3362482,36910,07:38-04/18-2023,2023-04-19 01:55:36.894335,https://www.nrk.no/vestland/storste-kokainbeslag-nokonsinne-pa-vestlandet-1.16377742
Norge,61.1529386,8.7876653,5421,07:38-04/18-2023,2023-04-19 01:55:36.894342,https://www.nrk.no/vestland/storste-kokainbeslag-nokonsinne-pa-vestlandet-1.16377742
Kina,35.000074,104.999927,1439324,12:38-04/18-2023,2023-04-19 01:55:36.894349,https://www.nrk.no/anmeldelser/anmeldelse_-_new-vision_-den-2.-fototriennalen_-pa-henie-onstad-kunstsenter-1.16376413
Kasakhstan,48.1012954,66.7780818,18777,12:38-04/18-2023,2023-04-19 01:55:36.894356,https://www.nrk.no/anmeldelser/anmeldelse_-_new-vision_-den-2.-fototriennalen_-pa-henie-onstad-kunstsenter-1.16376413
Libanon,33.8750629,35.843409,6825,12:38-04/18-2023,2023-04-19 01:55:36.894364,https://www.nrk.no/anmeldelser/anmeldelse_-_new-vision_-den-2.-fototriennalen_-pa-henie-onstad-kunstsenter-1.16376413
Norge,61.1529386,8.7876653,5421,12:38-04/18-2023,2023-04-19 01:55:36.894371,https://www.nrk.no/anmeldelser/anmeldelse_-_new-vision_-den-2.-fototriennalen_-pa-henie-onstad-kunstsenter-1.16376413
Russland,64.6863136,97.7453061,145934,11:49-04/18-2023,2023-04-19 01:55:36.894379,https://www.nrk.no/urix/miljostiftinga-bellona-er-erklaert-uonskte-i-russland-1.16378163
Sudan,14.5844444,29.4917691,43849,11:49-04/18-2023,2023-04-19 01:55:36.894385,https://www.nrk.no/urix/miljostiftinga-bellona-er-erklaert-uonskte-i-russland-1.16378163
Ukraina,49.4871968,31.2718321,43734,11:49-04/18-2023,2023-04-19 01:55:36.894392,https://www.nrk.no/urix/miljostiftinga-bellona-er-erklaert-uonskte-i-russland-1.16378163
Jemen,16.3471243,47.8915271,29826,11:49-04/18-2023,2023-04-19 01:55:36.894398,https://www.nrk.no/urix/miljostiftinga-bellona-er-erklaert-uonskte-i-russland-1.16378163
Tunisia,33.8439408,9.400138,11819,11:49-04/18-2023,2023-04-19 01:55:36.894416,https://www.nrk.no/urix/miljostiftinga-bellona-er-erklaert-uonskte-i-russland-1.16378163
Norge,61.1529386,8.7876653,5421,11:49-04/18-2023,2023-04-19 01:55:36.894423,https://www.nrk.no/urix/miljostiftinga-bellona-er-erklaert-uonskte-i-russland-1.16378163
Norge,61.1529386,8.7876653,5421,09:52-04/18-2023,2023-04-19 01:55:36.894430,https://www.nrk.no/sport/ordkrig-mellom-marcell-jacobs-og-fred-kerley-_-vil-gjore-opp-i-million-duell-1.16377128
Monaco,43.7323492,7.4276832,39,09:52-04/18-2023,2023-04-19 01:55:36.894438,https://www.nrk.no/sport/ordkrig-mellom-marcell-jacobs-og-fred-kerley-_-vil-gjore-opp-i-million-duell-1.16377128
Norge,61.1529386,8.7876653,5421,09:35-04/18-2023,2023-04-19 01:55:36.894445,https://www.nrk.no/osloogviken/legene-har-ingen-regler-om-arbeidstid-eller-hviletid-_-allmenlegeforeningen-bekymret-1.16349528
Norge,61.1529386,8.7876653,5421,07:17-04/18-2023,2023-04-19 01:55:36.894454,https://www.nrk.no/sorlandet/amatorer-gjorde-arkeologisk-storfunn-_-interessen-har-eksplodert-1.16370089
Norge,61.1529386,8.7876653,5421,21:45-04/17-2023,2023-04-19 01:55:36.894461,https://www.nrk.no/trondelag/politiet-etterforsker-funn-av-dod-person-i-leilighet-i-trondheim-1.16377554
Storbritannia,54.7023545,-3.2765753,67886,Unknown,2023-04-19 01:55:36.894468,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378196.1.16378196
Italia,42.6384261,12.674297,60462,Unknown,2023-04-19 01:55:36.894474,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378196.1.16378196
Argentina,-34.9964963,-64.9672817,45196,Unknown,2023-04-19 01:55:36.894480,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378196.1.16378196
Senegal,14.4750607,-14.4529612,16744,Unknown,2023-04-19 01:55:36.894486,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378196.1.16378196
Sverige,59.6749712,14.5208584,10099,Unknown,2023-04-19 01:55:36.894492,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378196.1.16378196
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-19 01:55:36.894497,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378196.1.16378196
Armenia,40.7696272,44.6736646,2963,Unknown,2023-04-19 01:55:36.894503,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16378196.1.16378196
Norge,61.1529386,8.7876653,5421,06:11-04/18-2023,2023-04-19 01:55:36.894509,https://www.nrk.no/ytring/i-villrede-1.16375885
Norge,61.1529386,8.7876653,5421,07:08-04/18-2023,2023-04-19 01:55:36.894516,https://www.nrk.no/tromsogfinnmark/bla-bolge-i-finnmark-_-tre-av-ti-unge-velger-frp-1.16376819
Russland,64.6863136,97.7453061,145934,07:30-04/18-2023,2023-04-19 01:55:36.894523,https://www.nrk.no/urix/nyhetsbyraet-tass_-putin-har-igjen-vaert-i-ukraina-1.16377704
Sudan,14.5844444,29.4917691,43849,07:30-04/18-2023,2023-04-19 01:55:36.894530,https://www.nrk.no/urix/nyhetsbyraet-tass_-putin-har-igjen-vaert-i-ukraina-1.16377704
Ukraina,49.4871968,31.2718321,43734,07:30-04/18-2023,2023-04-19 01:55:36.894536,https://www.nrk.no/urix/nyhetsbyraet-tass_-putin-har-igjen-vaert-i-ukraina-1.16377704
Jemen,16.3471243,47.8915271,29826,07:30-04/18-2023,2023-04-19 01:55:36.894543,https://www.nrk.no/urix/nyhetsbyraet-tass_-putin-har-igjen-vaert-i-ukraina-1.16377704
Tunisia,33.8439408,9.400138,11819,07:30-04/18-2023,2023-04-19 01:55:36.894549,https://www.nrk.no/urix/nyhetsbyraet-tass_-putin-har-igjen-vaert-i-ukraina-1.16377704
Norge,61.1529386,8.7876653,5421,07:30-04/18-2023,2023-04-19 01:55:36.894555,https://www.nrk.no/urix/nyhetsbyraet-tass_-putin-har-igjen-vaert-i-ukraina-1.16377704
USA,39.7837304,-100.445882,331003,21:46-04/17-2023,2023-04-19 01:55:36.894562,https://www.nrk.no/vestland/hennig-olsen-ma-trolig-stanse-produksjonen_-_-spoker-for-17.-mai-isen-1.16377502
Norge,61.1529386,8.7876653,5421,21:46-04/17-2023,2023-04-19 01:55:36.894569,https://www.nrk.no/vestland/hennig-olsen-ma-trolig-stanse-produksjonen_-_-spoker-for-17.-mai-isen-1.16377502
Norge,61.1529386,8.7876653,5421,05:41-04/18-2023,2023-04-19 01:55:36.894577,https://www.nrk.no/vestland/strengare-straff-for-vald-mot-dyr-1.16369402
Norge,61.1529386,8.7876653,5421,22:27-04/17-2023,2023-04-19 01:55:36.894583,https://www.nrk.no/nordland/oker-produksjonen-av-pils-nar-de-store-bryggeriene-rammes-av-streik-1.16377044
